"GEO_ID","NAME","B28006_001E","B28006_001M","B28006_002E","B28006_002M","B28006_003E","B28006_003M","B28006_004E","B28006_004M","B28006_005E","B28006_005M","B28006_006E","B28006_006M","B28006_007E","B28006_007M","B28006_008E","B28006_008M","B28006_009E","B28006_009M","B28006_010E","B28006_010M","B28006_011E","B28006_011M","B28006_012E","B28006_012M","B28006_013E","B28006_013M","B28006_014E","B28006_014M","B28006_015E","B28006_015M","B28006_016E","B28006_016M","B28006_017E","B28006_017M","B28006_018E","B28006_018M","B28006_019E","B28006_019M",
"0500000US16005","Bannock County, Idaho","51983","1225","3398","969","3031","976","126","206","2664","911","241","202","367","222","32989","1911","30802","1903","416","455","27701","2019","2685","980","2187","773","15596","1668","15358","1627","42","69","14895","1575","421","415","238","195",
"0500000US16019","Bonneville County, Idaho","68069","792","5145","1304","4643","1318","41","57","3433","934","1169","915","502","341","41389","2051","39512","2035","188","139","36208","2155","3116","987","1877","648","21535","2100","20921","2125","56","93","20094","2091","771","513","614","377",
"0500000US16027","Canyon County, Idaho","132084","1068","18944","2760","16805","2638","102","171","14749","2461","1954","1000","2139","705","89031","3784","83549","3743","1521","1117","75650","4179","6378","2445","5482","1470","24109","2378","23373","2413","0","201","22231","2367","1142","579","736","459",
"0500000US16055","Kootenai County, Idaho","107520","776","5568","1741","5071","1726","78","127","4031","1580","962","820","497","318","73830","3062","69899","3225","361","410","64004","3450","5534","2028","3931","1484","28122","2748","27678","2723","121","205","26292","2843","1265","614","444","362",
"0500000US16083","Twin Falls County, Idaho","53917","707","6344","1378","5783","1349","0","201","4449","1209","1334","749","561","369","36483","2261","34837","2270","280","272","30510","2818","4047","1488","1646","672","11090","1572","10766","1576","0","201","10572","1589","194","206","324","290",
"0500000US17001","Adams County, Illinois","44869","590","3408","723","2690","726","45","80","2126","676","519","378","718","386","29572","1628","26393","1662","141","112","24769","1740","1483","600","3179","911","11889","1472","11599","1483","0","190","11037","1501","562","473","290","264",
"0500000US17019","Champaign County, Illinois","118912","835","4895","1046","4306","960","0","190","4156","945","150","201","589","366","60289","3150","55855","3253","0","190","50114","3271","5741","1778","4434","1271","53728","3393","52887","3324","46","81","48976","3084","3865","1420","841","412",
"0500000US17031","Cook County, Illinois","3541848","3118","456434","10896","373339","10661","557","344","312742","11052","60040","5791","83095","5558","1705704","16654","1534488","17712","4913","1377","1373876","19423","155699","8630","171216","7829","1379710","16064","1348959","16084","2644","833","1288263","16116","58052","4936","30751","3459",
"0500000US17037","DeKalb County, Illinois","62120","1128","5245","1136","4172","930","0","190","3965","874","207","231","1073","681","38620","2145","35988","2134","16","28","32859","2245","3113","863","2632","878","18255","1907","17734","1851","0","190","16674","1774","1060","556","521","371",
"0500000US17043","DuPage County, Illinois","629631","999","44561","4166","38498","3936","102","122","36217","3874","2179","934","6063","1208","267809","5980","248077","6482","872","390","239075","6411","8130","1587","19732","2231","317261","6365","312782","6220","581","333","308066","6377","4135","1044","4479","1066",
"0500000US17089","Kane County, Illinois","343168","1612","53274","4515","49498","4634","132","152","43005","4016","6361","2498","3776","1233","177759","6537","168344","6303","645","398","158618","6692","9081","2539","9415","2367","112135","5057","110920","5020","271","324","109380","4999","1269","595","1215","606",
"0500000US17091","Kankakee County, Illinois","69802","1209","7650","1206","5305","1069","65","109","3918","971","1322","613","2345","732","47522","2114","42692","2146","79","95","39344","2271","3269","1078","4830","913","14630","1697","13850","1683","34","55","13170","1629","646","488","780","412",
"0500000US17093","Kendall County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US17097","Lake County, Illinois","450712","1590","41949","2921","37274","2822","54","88","34920","2660","2300","1095","4675","1369","203817","5255","192678","5269","332","223","182550","5373","9796","2200","11139","1736","204946","4688","202157","4612","222","231","198658","4644","3277","871","2789","879",
"0500000US17099","LaSalle County, Illinois","74080","747","6413","1253","5139","1111","0","190","4796","1136","343","236","1274","437","53339","1949","49285","2112","9","15","47252","2073","2024","633","4054","1164","14328","1573","13441","1595","0","190","12920","1621","521","380","887","395",
"0500000US17111","McHenry County, Illinois","207091","1004","14901","2481","14143","2416","41","69","13295","2487","807","559","758","406","120761","3860","116687","3921","360","368","113940","3940","2387","922","4074","1323","71429","3563","70584","3520","34","58","69798","3531","752","450","845","515",
"0500000US17113","McLean County, Illinois","103354","1175","3410","879","2617","731","0","190","1731","587","886","579","793","447","52606","3079","48929","2887","519","484","44116","2265","4294","1678","3677","839","47338","3127","46304","2989","175","197","44929","2886","1200","596","1034","681",
"0500000US17115","Macon County, Illinois","69912","1007","5245","1034","4174","891","0","190","3535","808","639","425","1071","415","48042","2156","42633","2362","42","71","38782","2546","3809","1217","5409","1298","16625","1681","16358","1666","0","190","15563","1719","795","444","267","207",
"0500000US17119","Madison County, Illinois","182572","1219","14824","2172","11707","2132","0","190","10898","1994","809","552","3117","834","117518","3699","106052","3959","170","168","98404","4062","7478","1692","11466","2311","50230","3312","48283","3179","183","243","47246","3025","854","649","1947","896",
"0500000US17143","Peoria County, Illinois","120170","1002","12610","1882","9146","1817","0","190","5708","1635","3438","1101","3464","1080","69620","2698","62909","2648","155","181","54389","2820","8365","1696","6711","1298","37940","2462","37062","2498","0","190","35173","2691","1889","1064","878","476",
"0500000US17161","Rock Island County, Illinois","97028","1066","11000","1592","9236","1521","0","190","8252","1570","984","535","1764","572","63493","2764","57633","2926","203","179","53039","3232","4391","1332","5860","1171","22535","2158","21933","2108","0","190","21117","2072","816","345","602","265",
"0500000US17163","St. Clair County, Illinois","175077","1093","13861","1844","9575","1628","72","121","7824","1499","1679","680","4286","1102","110840","3648","99782","3851","1051","680","89329","4292","9402","2352","11058","2031","50376","3755","48337","3888","391","438","46526","3998","1420","846","2039","796",
"0500000US17167","Sangamon County, Illinois","134324","1064","8950","1511","6472","1139","0","190","5263","1015","1209","559","2478","904","80535","2949","73331","3157","153","196","64989","3616","8189","1827","7204","1306","44839","2744","43951","2743","60","73","41669","2807","2222","915","888","431",
"0500000US17179","Tazewell County, Illinois","90508","899","7311","1321","5417","1132","36","43","4421","975","960","817","1894","707","56570","2203","51616","2367","11","18","47702","2517","3903","1179","4954","997","26627","2243","26254","2253","43","49","25428","2244","783","440","373","263",
"0500000US17183","Vermilion County, Illinois","50367","850","6285","1217","4327","1094","17","20","3601","1038","709","488","1958","650","35335","1559","30683","1702","280","217","28245","1733","2158","649","4652","1073","8747","1327","8458","1304","55","86","7960","1282","443","351","289","195",
"0500000US17197","Will County, Illinois","447721","1211","41132","3359","36899","3086","65","78","33338","2934","3496","1056","4233","1055","258494","5816","246172","5541","485","344","234484","4876","11203","2340","12322","1875","148095","5027","146798","4949","195","185","144315","5100","2288","927","1297","482",
"0500000US17199","Williamson County, Illinois","46161","679","3899","1010","2321","710","0","190","2161","670","160","188","1578","852","31534","1445","26817","1748","94","118","25318","1761","1405","552","4717","1365","10728","1313","10372","1328","37","64","9867","1318","468","345","356","247",
"0500000US17201","Winnebago County, Illinois","191110","1508","22102","2457","18428","2378","0","190","16738","2428","1690","615","3674","818","127433","3631","120115","3924","430","246","111407","4006","8278","1621","7318","1395","41575","2972","40415","2843","66","78","38572","2732","1777","642","1160","610",
"0500000US18003","Allen County, Indiana","239276","1346","25028","2712","19405","2120","231","297","15956","2005","3218","1030","5623","1947","151101","4382","141242","4322","424","304","130926","4275","9892","1825","9859","1967","63147","3470","61603","3515","113","133","60360","3487","1130","422","1544","693",
"0500000US18005","Bartholomew County, Indiana","55205","720","4685","1385","4412","1356","0","197","3804","1249","608","525","273","197","30865","2403","27151","2492","759","526","24309","2637","2083","741","3714","952","19655","2060","19310","2079","307","443","17705","1979","1298","932","345","292",
"0500000US18011","Boone County, Indiana","42969","615","2342","1113","2013","1046","17","29","1884","1037","112","123","329","256","18016","1802","16247","1786","29","49","15218","1722","1000","582","1769","664","22611","1711","22071","1671","39","51","21250","1758","782","544","540","410",
"0500000US18019","Clark County, Indiana","79406","1355","7752","1444","6327","1384","0","197","4749","1371","1578","872","1425","566","56545","2561","52176","2384","72","87","44420","2657","7684","2234","4369","1010","15109","1935","14954","1941","38","63","14531","1930","385","357","155","164",
"0500000US18035","Delaware County, Indiana","69883","757","6948","1217","5256","1057","43","75","4041","844","1172","561","1692","701","45480","2446","40647","2608","153","196","35967","2823","4527","1294","4833","1147","17455","2277","17269","2266","0","197","16409","2246","860","574","186","158",
"0500000US18039","Elkhart County, Indiana","127376","984","24151","2399","18640","2118","72","122","17172","2177","1396","587","5511","1358","77160","3230","70760","3024","508","411","65979","3054","4273","1367","6400","1500","26065","2082","25775","2060","41","67","25340","2100","394","287","290","238",
"0500000US18043","Floyd County, Indiana","51628","577","5471","1064","3939","1004","0","197","3076","1028","863","485","1532","616","30610","1808","27606","1961","43","79","24258","1821","3305","1262","3004","871","15547","1583","15347","1580","0","197","14631","1594","716","554","200","153",
"0500000US18053","Grant County, Indiana","42933","746","3781","1002","2921","968","0","197","2643","936","278","335","860","400","29483","1674","26505","1746","404","405","20333","1846","5768","1499","2978","1029","9669","1413","9546","1403","0","197","8410","1335","1136","609","123","126",
"0500000US18057","Hamilton County, Indiana","210705","1148","4872","1306","4446","1296","25","43","3758","1143","663","626","426","271","78882","4949","76345","4828","425","318","73992","4698","1928","990","2537","890","126951","4934","126153","4868","192","233","125384","4892","577","364","798","469",
"0500000US18059","Hancock County, Indiana","50626","427","3261","1369","2588","1134","0","197","2579","1133","9","16","673","577","30614","2351","29370","2427","275","431","25857","2374","3238","1714","1244","717","16751","2118","16417","2109","0","197","15894","2072","523","406","334","435",
"0500000US18063","Hendricks County, Indiana","105817","1872","4738","1271","3977","1234","0","197","3891","1229","86","108","761","419","62727","3539","59660","3725","36","61","57191","3813","2433","957","3067","1066","38352","3484","38022","3435","0","197","36572","3334","1450","772","330","353",
"0500000US18067","Howard County, Indiana","56118","873","5388","1124","3880","1050","0","197","3249","968","631","448","1508","519","39086","1799","35028","2014","328","250","31096","2106","3604","1333","4058","1144","11644","1600","11518","1605","0","197","10932","1561","586","420","126","148",
"0500000US18081","Johnson County, Indiana","101844","733","7125","1777","6271","1748","0","197","5146","1659","1125","730","854","580","59566","3114","56837","3079","48","81","53347","3162","3442","1487","2729","906","35153","3130","34340","3135","0","197","33907","3232","433","375","813","448",
"0500000US18085","Kosciusko County, Indiana","52151","724","6371","1286","4747","1054","22","37","4242","1026","483","374","1624","898","32553","2025","30479","2068","63","65","27964","2077","2452","874","2074","718","13227","1562","13093","1564","0","197","12729","1609","364","289","134","123",
"0500000US18089","Lake County, Indiana","323933","1549","37851","3202","28293","3055","0","197","23400","2755","4893","1785","9558","2071","212404","4618","193855","4935","939","931","178355","5095","14561","2530","18549","2090","73678","4323","71700","4323","272","278","68753","4427","2675","985","1978","606",
"0500000US18091","LaPorte County, Indiana","70768","1384","7249","1358","6115","1274","0","197","4977","1249","1138","578","1134","563","50511","2178","46121","2192","129","148","41804","2359","4188","1331","4390","1200","13008","1826","12227","1751","0","197","12089","1761","138","154","781","448",
"0500000US18095","Madison County, Indiana","86325","1165","8741","1334","5878","1069","0","197","4573","939","1305","547","2863","881","61079","2129","55946","2334","174","166","49812","2018","5960","1438","5133","1160","16505","1579","15853","1605","0","197","14519","1580","1334","946","652","347",
"0500000US18097","Marion County, Indiana","617649","1024","90594","5402","67754","4903","138","132","55571","4418","12045","3115","22840","2855","327681","7442","289714","7587","447","439","264030","7836","25237","4437","37967","4370","199374","6796","195218","6823","229","228","189803","6838","5186","1195","4156","1246",
"0500000US18105","Monroe County, Indiana","83376","1430","7747","1855","6279","1870","0","197","5903","1813","376","322","1468","738","38157","2375","35191","2570","107","169","33520","2609","1564","587","2966","1176","37472","2896","36774","2946","45","78","35445","2872","1284","700","698","356",
"0500000US18109","Morgan County, Indiana","47770","455","6259","1208","4687","1067","0","197","4238","1033","449","412","1572","742","32504","1754","29545","1963","167","285","27968","2001","1410","713","2959","1161","9007","1604","8798","1614","0","197","8603","1577","195","239","209","189",
"0500000US18127","Porter County, Indiana","113055","1119","6878","1608","5763","1392","128","218","4775","1192","860","643","1115","682","71761","2807","66322","2971","652","618","60349","3018","5321","1798","5439","1636","34416","2731","33834","2734","0","197","32432","2682","1402","684","582","357",
"0500000US18141","St. Joseph County, Indiana","173179","1157","19216","2694","14165","2214","130","164","12633","2029","1402","732","5051","1367","101985","3790","88928","3726","637","404","82396","3954","5895","1318","13057","1903","51978","3129","50652","3169","90","146","49349","3173","1213","494","1326","481",
"0500000US18157","Tippecanoe County, Indiana","102544","1492","6963","1447","6284","1375","331","567","5509","1420","444","398","679","344","53175","3081","49945","2975","191","198","47727","2910","2027","869","3230","948","42406","3458","42316","3468","78","129","40499","3402","1739","912","90","105",
"0500000US18163","Vanderburgh County, Indiana","121605","1236","11524","1696","8336","1591","0","197","6725","1374","1611","880","3188","1052","74068","3248","65977","3478","0","197","62171","3614","3806","1359","8091","1244","36013","2952","35087","2958","0","197","33767","2961","1320","693","926","467",
"0500000US18167","Vigo County, Indiana","64798","1370","8885","1462","7043","1177","66","108","6037","1086","940","574","1842","808","40249","2026","36178","2091","240","237","34249","2187","1689","634","4071","1205","15664","1800","15073","1807","130","152","14327","1807","616","390","591","399",
"0500000US18177","Wayne County, Indiana","44097","676","5294","1013","3419","852","0","197","2722","757","697","343","1875","687","29557","1812","26887","1803","115","130","22490","1898","4282","1343","2670","808","9246","1402","9080","1377","36","64","8072","1335","972","575","166","192",
"0500000US19013","Black Hawk County, Iowa","82394","866","8177","1512","6276","1239","25","45","5466","1160","785","517","1901","852","50777","2188","46012","2161","229","213","42443","2258","3340","979","4765","1131","23440","1961","22845","1902","0","163","22094","1902","751","416","595","446",
"0500000US19049","Dallas County, Iowa","56181","710","2340","654","1730","541","9","17","1588","535","133","173","610","366","25509","1943","24012","2036","209","327","22561","2187","1242","615","1497","764","28332","1809","28105","1884","37","56","27497","1948","571","475","227","305",
"0500000US19061","Dubuque County, Iowa","62431","803","4275","988","3324","910","0","163","2841","929","483","450","951","446","37699","1663","34810","1746","101","83","32255","1763","2454","727","2889","698","20457","1608","20264","1602","76","88","19414","1586","774","414","193","151",
"0500000US19103","Johnson County, Iowa","85007","1335","2792","785","1873","632","0","163","1753","616","120","104","919","553","33317","2795","31686","2642","0","163","29982","2633","1704","784","1631","756","48898","2872","48423","2827","0","163","47082","2744","1341","688","475","355",
"0500000US19113","Linn County, Iowa","148299","1501","7395","1416","6043","1434","79","134","5635","1376","329","237","1352","732","91001","2836","84281","2779","209","200","79491","2991","4581","1268","6720","1898","49903","3398","49582","3378","77","127","47725","3329","1780","716","321","246",
"0500000US19153","Polk County, Iowa","313827","1121","27776","2427","22606","2439","8","13","19157","2647","3441","1302","5170","1594","174012","4739","162169","4947","407","257","147862","4796","13900","2792","11843","1941","112039","4427","110215","4557","284","192","106022","4461","3909","1235","1824","740",
"0500000US19155","Pottawattamie County, Iowa","62344","831","6870","1436","5232","1252","0","163","4691","1256","541","309","1638","698","41413","1952","37522","1987","152","206","31998","2243","5372","1888","3891","1131","14061","1512","13540","1506","0","163","13205","1466","335","218","521","361",
"0500000US19163","Scott County, Iowa","114744","1019","8384","1347","7034","1335","13","22","5960","1283","1061","491","1350","525","69555","2676","61173","2994","223","170","56811","3044","4139","1249","8382","2506","36805","2257","36199","2252","58","94","34776","2194","1365","843","606","296",
"0500000US19169","Story County, Iowa","51341","918","1321","622","924","457","11","18","564","239","349","385","397","373","22543","1750","20599","1838","6","11","16937","1731","3656","1103","1944","865","27477","1830","27307","1816","8","15","25095","1889","2204","999","170","157",
"0500000US19193","Woodbury County, Iowa","64749","679","8986","1416","7164","1336","0","163","5056","1234","2108","955","1822","746","40418","2078","37127","2175","48","51","32970","2089","4109","1114","3291","727","15345","1907","15080","1902","0","163","14158","1859","922","458","265","165",
"0500000US20015","Butler County, Kansas","42104","677","2821","949","2058","772","0","177","1618","674","440","330","763","472","25994","1633","24253","1826","0","177","23021","1816","1232","658","1741","725","13289","1424","12925","1391","0","177","12330","1368","595","371","364","251",
"0500000US20045","Douglas County, Kansas","69930","1335","2592","845","2305","810","82","139","1952","771","271","326","287","286","33838","2621","32524","2683","0","177","29779","2577","2745","1181","1314","536","33500","2602","32827","2655","0","177","32334","2666","493","392","673","461",
"0500000US20091","Johnson County, Kansas","395308","1026","17483","2307","15035","2138","0","177","14166","2044","869","596","2448","1059","155823","5443","148837","5589","439","318","142610","5680","5788","1516","6986","1250","222002","5366","218484","5292","202","195","214356","5488","3926","1103","3518","1037",
"0500000US20103","Leavenworth County, Kansas","49613","1389","4324","1800","3507","1624","0","177","2213","1020","1294","1305","817","588","27874","2120","26397","2169","0","177","23486","2029","2911","1203","1477","524","17415","2031","17177","2057","0","177","16730","2019","447","345","238","199",
"0500000US20161","Riley County, Kansas","35257","1287","1792","742","1454","694","0","177","1326","693","128","161","338","379","15691","1727","15118","1696","83","141","14008","1624","1027","612","573","330","17774","1790","17435","1802","81","134","16522","1694","832","529","339","383",
"0500000US20173","Sedgwick County, Kansas","329862","944","32886","2858","27094","2633","193","191","22749","2534","4152","1230","5792","1559","193953","4000","181067","4187","1096","495","166990","4562","12981","2192","12886","1647","103023","4048","100996","4086","218","186","97311","4179","3467","1019","2027","673",
"0500000US20177","Shawnee County, Kansas","117937","1177","6585","1240","5296","1200","0","177","4178","1133","1118","684","1289","603","70460","2898","61542","3142","0","177","51965","2977","9577","2271","8918","2018","40892","2500","39640","2457","15","27","34883","2198","4742","1643","1252","605",
"0500000US20209","Wyandotte County, Kansas","103499","710","19857","2101","16217","1947","0","177","12948","1725","3269","1070","3640","759","66266","2407","60788","2450","253","262","53243","2586","7292","1449","5478","1146","17376","1658","16878","1631","98","118","15192","1426","1588","625","498","336",
"0500000US21015","Boone County, Kentucky","85137","962","6227","1399","5207","1250","0","195","4451","1094","756","559","1020","544","52732","2633","50791","2773","146","248","48744","2979","1901","980","1941","668","26178","2661","25994","2646","0","195","25508","2609","486","377","184","228",
"0500000US21029","Bullitt County, Kentucky","55619","627","6722","1155","4686","933","0","195","3600","904","1086","503","2036","950","41368","1579","39409","1668","169","166","34334","2130","4906","1545","1959","725","7529","1360","7462","1359","70","114","7148","1308","244","257","67","110",
"0500000US21037","Campbell County, Kentucky","62327","910","4156","945","3249","836","77","130","2833","768","339","242","907","434","34915","1897","32760","1708","168","248","30213","1656","2379","911","2155","721","23256","1887","23124","1880","118","188","22273","1998","733","537","132","161",
"0500000US21047","Christian County, Kentucky","37364","1420","5289","1266","3477","1008","0","195","2809","856","668","484","1812","750","25683","1990","22954","1970","0","195","20416","2177","2538","1147","2729","888","6392","1157","6392","1157","0","195","6025","1137","367","228","0","195",
"0500000US21059","Daviess County, Kentucky","64794","1053","5455","1249","4230","1191","0","195","2722","792","1508","940","1225","511","44445","2218","38950","2372","598","488","35831","2391","2521","885","5495","1637","14894","1914","14502","1985","0","195","14111","1976","391","325","392","327",
"0500000US21067","Fayette County, Kentucky","204183","1436","14942","2265","11560","2067","90","148","10275","1904","1195","550","3382","949","98565","3861","92644","3913","123","147","86056","4167","6465","1458","5921","1504","90676","3933","89898","3943","59","57","87750","3864","2089","743","778","400",
"0500000US21093","Hardin County, Kentucky","70663","1178","5585","1377","3806","1159","0","195","2954","1045","852","703","1779","694","49414","1989","46036","2383","204","332","35929","3061","9903","2641","3378","1098","15664","1716","15346","1712","0","195","14503","1752","843","527","318","375",
"0500000US21111","Jefferson County, Kentucky","523608","1873","45651","3709","37887","3575","213","279","32382","3340","5292","1597","7764","1436","300666","6108","274379","6573","364","334","259471","6456","14544","2457","26287","2970","177291","5364","173784","5383","16","25","168675","5290","5093","1356","3507","772",
"0500000US21117","Kenton County, Kentucky","111375","877","10669","2058","8838","1825","80","131","7003","1565","1755","958","1831","741","64781","2903","60221","2965","367","376","55938","2877","3916","1128","4560","1002","35925","2647","35638","2634","203","187","34651","2654","784","524","287","272",
"0500000US21145","McCracken County, Kentucky","45074","763","3333","911","2382","820","0","195","2210","824","172","153","951","492","30240","1766","27731","1845","112","154","25736","1772","1883","898","2509","719","11501","1694","11233","1646","78","138","10754","1653","401","304","268","261",
"0500000US21151","Madison County, Kentucky","54868","873","6515","1316","4179","1092","0","195","3469","1081","710","448","2336","761","30999","2153","29077","2193","300","430","25016","2215","3761","1251","1922","667","17354","2008","17002","1987","0","195","15856","1975","1146","465","352","324",
"0500000US21185","Oldham County, Kentucky","39380","1251","2166","778","1493","691","0","195","1065","436","428","475","673","604","19545","1757","18733","1692","0","195","17403","1782","1330","597","812","399","17669","1520","17589","1529","0","195","17200","1470","389","387","80","105",
"0500000US21227","Warren County, Kentucky","77623","1060","10349","1702","7892","1518","104","176","6746","1495","1042","646","2457","907","45007","2257","41625","2523","88","149","38506","2445","3031","1321","3382","1053","22267","2362","21456","2365","0","195","21021","2368","435","289","811","501",
"0500000US22005","Ascension Parish, Louisiana","78227","1689","8500","1707","5547","1514","0","214","3516","945","2031","1242","2953","1237","49339","3244","48473","3201","347","413","45058","3099","3068","1519","866","476","20388","2728","20298","2729","0","214","19952","2663","346","430","90","108",
"0500000US22015","Bossier Parish, Louisiana","81241","978","8031","1842","7103","1776","0","214","3105","944","3998","1763","928","468","54180","2737","49772","2901","0","214","32353","3401","17419","2758","4408","1337","19030","2276","18128","2233","0","214","15029","2163","3099","1199","902","706",
"0500000US22017","Caddo Parish, Louisiana","162544","944","22067","2766","15575","2579","0","214","9878","2043","5697","2004","6492","1369","101939","3975","89166","4103","0","214","72687","4900","16479","3031","12773","2208","38538","3694","37870","3707","0","214","32671","3116","5199","1861","668","335",
"0500000US22019","Calcasieu Parish, Louisiana","131510","1550","13410","2287","9150","1700","0","214","7068","1402","2082","909","4260","1473","84911","3802","77178","4078","0","214","67665","4102","9513","2136","7733","1862","33189","3223","32203","3133","0","214","30858","3192","1345","726","986","792",
"0500000US22033","East Baton Rouge Parish, Louisiana","278686","1169","29327","3657","22128","3418","0","214","18384","2871","3744","1483","7199","1812","150798","4622","132993","5360","155","198","123542","5393","9296","2671","17805","3317","98561","5530","96351","5431","0","214","93728","5066","2623","1462","2210","849",
"0500000US22045","Iberia Parish, Louisiana","45565","1341","8101","1702","6463","1550","0","214","6043","1481","420","336","1638","714","32930","2101","28607","2165","0","214","26784","2090","1823","965","4323","1222","4534","1204","4450","1196","0","214","4307","1182","143","175","84","105",
"0500000US22051","Jefferson Parish, Louisiana","304634","880","45483","3170","34779","2831","0","214","28084","2757","6695","1882","10704","2077","182090","4762","163459","5198","205","197","144031","5711","19223","3360","18631","2419","77061","4513","76118","4602","111","158","73691","4569","2316","769","943","570",
"0500000US22055","Lafayette Parish, Louisiana","158669","1198","19122","3249","12130","3003","0","214","9818","2272","2312","1965","6992","2042","87169","4606","76920","4658","0","214","70443","4481","6477","2500","10249","2603","52378","4988","51355","5095","0","214","49862","5032","1493","1009","1023","600",
"0500000US22057","Lafourche Parish, Louisiana","65543","929","13821","2052","9662","1660","0","214","8018","1446","1644","695","4159","1123","40300","2664","37214","2639","0","214","34647","2769","2567","1019","3086","887","11422","1775","11246","1742","0","214","10965","1717","281","256","176","143",
"0500000US22063","Livingston Parish, Louisiana","90402","1308","11843","2281","10184","2266","0","214","7110","2074","3074","1724","1659","1054","63598","2912","60451","3054","145","244","54705","3625","5601","2196","3147","1531","14961","2606","14703","2627","0","214","13927","2579","776","765","258","227",
"0500000US22071","Orleans Parish, Louisiana","272247","2153","36797","2937","24215","2372","246","287","18861","2043","5108","1267","12582","1751","138194","3988","119226","4732","393","323","101769","4928","17064","2605","18968","2438","97256","3500","95116","3333","110","183","90826","3224","4180","1112","2140","670",
"0500000US22073","Ouachita Parish, Louisiana","96913","1229","10944","1942","6806","1412","224","287","5336","1207","1246","573","4138","1257","62408","3085","49054","3178","334","355","43282","3683","5438","2001","13354","2451","23561","2997","22628","2843","72","120","20847","2608","1709","883","933","688",
"0500000US22079","Rapides Parish, Louisiana","84319","877","12353","1762","8954","1481","0","214","7508","1334","1446","845","3399","1077","53752","2407","48842","2721","86","94","44146","2962","4610","1385","4910","1534","18214","1918","16866","1971","0","214","16367","2020","499","346","1348","698",
"0500000US22097","St. Landry Parish, Louisiana","52817","422","10780","1882","6435","1577","252","325","5114","1432","1069","605","4345","1157","34070","2289","29829","2353","446","476","23988","2442","5395","1596","4241","1257","7967","1707","7750","1722","0","214","7419","1745","331","264","217","156",
"0500000US22103","St. Tammany Parish, Louisiana","172343","1124","15295","2427","12643","2232","37","63","10453","2103","2153","899","2652","1202","94615","4574","90037","4794","372","262","83718","4942","5947","1934","4578","1285","62433","4096","61451","4092","66","111","59854","4220","1531","946","982","897",
"0500000US22105","Tangipahoa Parish, Louisiana","85137","860","13920","2505","11353","2376","0","214","8679","2117","2674","1419","2567","1061","54807","2470","49688","2678","167","228","43946","3052","5575","1943","5119","1381","16410","2324","15651","2182","122","206","15040","2207","489","392","759","751",
"0500000US22109","Terrebonne Parish, Louisiana","71900","1284","17304","2769","12187","2579","0","214","8869","1921","3318","1538","5117","2024","43955","2916","39961","3213","47","84","35667","3137","4247","1549","3994","1209","10641","2049","10556","2046","42","71","10137","1999","377","357","85","139",
"0500000US23001","Androscoggin County, Maine","73423","641","6432","1311","3953","1025","0","175","3493","963","460","388","2479","914","49082","2291","45697","2520","343","313","41480","2544","3874","1450","3385","1130","17909","2096","17150","2056","238","274","16457","2068","455","320","759","586",
"0500000US23003","Aroostook County, Maine","48846","536","5625","1005","3867","828","0","175","2928","711","939","394","1758","621","34171","1484","29339","1531","166","116","23919","1570","5254","1187","4832","929","9050","1192","8646","1143","0","175","8189","1214","457","328","404","274",
"0500000US23005","Cumberland County, Maine","208126","1202","10531","1917","7527","1559","0","175","6509","1335","1018","563","3004","1027","98021","3961","90948","3934","1001","659","85012","3937","4935","1412","7073","1575","99574","4253","97335","4271","753","544","94297","4276","2285","838","2239","973",
"0500000US23011","Kennebec County, Maine","85370","677","6583","1131","5071","910","0","175","3927","844","1144","686","1512","628","54030","2378","48821","2489","134","151","44369","2660","4318","1332","5209","1199","24757","2350","23991","2313","227","235","23122","2313","642","424","766","343",
"0500000US23019","Penobscot County, Maine","106956","782","8228","1547","6318","1517","74","86","5181","1382","1063","574","1910","664","67266","3146","62069","2961","587","416","56232","2880","5250","1216","5197","1301","31462","2688","30890","2681","295","261","29078","2749","1517","554","572","428",
"0500000US23031","York County, Maine","148049","1075","11096","1837","9059","1809","126","138","7525","1562","1408","840","2037","661","88479","3340","83201","3381","527","336","77090","3794","5584","1991","5278","1183","48474","3224","47931","3251","143","170","47088","3231","700","447","543","322",
"0500000US24001","Allegany County, Maryland","44555","1265","4171","757","2725","677","0","203","2677","669","48","57","1446","509","32332","1825","27776","2043","190","199","25268","1952","2318","879","4556","1333","8052","1301","7741","1238","0","203","7540","1223","201","234","311","358",
"0500000US24003","Anne Arundel County, Maryland","386162","2212","30544","3484","25878","3083","97","156","22993","2911","2788","1535","4666","1582","195239","5092","187539","5435","181","229","180156","5459","7202","2261","7700","1471","160379","5178","158188","5214","437","337","154516","5118","3235","1090","2191","929",
"0500000US24005","Baltimore County, Maryland","569173","1456","49286","3433","42604","3201","53","88","35041","2904","7510","2007","6682","1734","296437","6256","276906","6861","366","252","255446","7540","21094","4092","19531","2611","223450","6420","218357","6286","340","251","212899","6402","5118","1424","5093","1209",
"0500000US24009","Calvert County, Maryland","62051","762","3280","867","2669","875","181","292","2488","832","0","203","611","427","37667","2340","36701","2242","92","124","35726","2292","883","633","966","476","21104","2048","20916","2082","22","39","20349","2127","545","559","188","159",
